"country";"truckClass";"truckTechnology";"vehicleParameterScenario";"period";"paperScen";"parameter";"unit";"value"
"NL";"Rigid";"ICET";"HC_LTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";31488,38
"NL";"Rigid";"ICET";"HC_LTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"HC_LTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"HC_LTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Diesel engine costs (CI engine)";"EUR/veh";31488,38
"NL";"Rigid";"ICET";"HC_LTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"HC_LTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"HC_LTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Diesel engine costs (CI engine)";"EUR/veh";31488,38
"NL";"Rigid";"ICET";"HC_LTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"HC_LTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"HC_LTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";31488,38
"NL";"Rigid";"ICET";"HC_LTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2030;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"LC_HTM";2030;"Current policies";"Diesel engine costs (CI engine)";"EUR/veh";22367,24
"NL";"Rigid";"ICET";"LC_HTM";2030;"Current policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2030;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"LC_HTM";2030;"Removed policies";"Diesel engine costs (CI engine)";"EUR/veh";22367,24
"NL";"Rigid";"ICET";"LC_HTM";2030;"Removed policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Current Policies | Removed CO2 price";"Diesel engine costs (CI engine)";"EUR/veh";22367,24
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Current Policies | Removed CO2 price";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel engine costs (CI engine)";"EUR/veh";22367,24
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Current Policies | Urban depot-only charging";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Current policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";22367,24
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Current policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Removed policies except for H2 tax reduction";"Diesel engine costs (CI engine)";"EUR/veh";22367,24
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Removed policies except for H2 tax reduction";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Diesel engine costs (CI engine)";"EUR/veh";22367,24
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";22367,24
"NL";"Rigid";"ICET";"LC_HTM";2030;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2035;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"LC_HTM";2035;"Current policies";"Diesel engine costs (CI engine)";"EUR/veh";22669,5
"NL";"Rigid";"ICET";"LC_HTM";2035;"Current policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2035;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"LC_HTM";2035;"Removed policies";"Diesel engine costs (CI engine)";"EUR/veh";22669,5
"NL";"Rigid";"ICET";"LC_HTM";2035;"Removed policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Diesel engine costs (CI engine)";"EUR/veh";22669,5
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel engine costs (CI engine)";"EUR/veh";22669,5
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";22669,5
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Diesel engine costs (CI engine)";"EUR/veh";22669,5
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Diesel engine costs (CI engine)";"EUR/veh";22669,5
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";22669,5
"NL";"Rigid";"ICET";"LC_HTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2040;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"LC_HTM";2040;"Current policies";"Diesel engine costs (CI engine)";"EUR/veh";22971,76
"NL";"Rigid";"ICET";"LC_HTM";2040;"Current policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2040;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"LC_HTM";2040;"Removed policies";"Diesel engine costs (CI engine)";"EUR/veh";22971,76
"NL";"Rigid";"ICET";"LC_HTM";2040;"Removed policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Current Policies | Removed CO2 price";"Diesel engine costs (CI engine)";"EUR/veh";22971,76
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Current Policies | Removed CO2 price";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel engine costs (CI engine)";"EUR/veh";22971,76
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Current Policies | Urban depot-only charging";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Current policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";22971,76
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Current policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Removed policies except for H2 tax reduction";"Diesel engine costs (CI engine)";"EUR/veh";22971,76
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Removed policies except for H2 tax reduction";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Diesel engine costs (CI engine)";"EUR/veh";22971,76
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";22971,76
"NL";"Rigid";"ICET";"LC_HTM";2040;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2045;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"LC_HTM";2045;"Current policies";"Diesel engine costs (CI engine)";"EUR/veh";23122,89
"NL";"Rigid";"ICET";"LC_HTM";2045;"Current policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2045;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"LC_HTM";2045;"Removed policies";"Diesel engine costs (CI engine)";"EUR/veh";23122,89
"NL";"Rigid";"ICET";"LC_HTM";2045;"Removed policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Current Policies | Removed CO2 price";"Diesel engine costs (CI engine)";"EUR/veh";23122,89
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Current Policies | Removed CO2 price";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel engine costs (CI engine)";"EUR/veh";23122,89
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Current Policies | Urban depot-only charging";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Current policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";23122,89
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Current policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Removed policies except for H2 tax reduction";"Diesel engine costs (CI engine)";"EUR/veh";23122,89
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Removed policies except for H2 tax reduction";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Diesel engine costs (CI engine)";"EUR/veh";23122,89
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";23122,89
"NL";"Rigid";"ICET";"LC_HTM";2045;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2050;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"LC_HTM";2050;"Current policies";"Diesel engine costs (CI engine)";"EUR/veh";23274,02
"NL";"Rigid";"ICET";"LC_HTM";2050;"Current policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2050;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"LC_HTM";2050;"Removed policies";"Diesel engine costs (CI engine)";"EUR/veh";23274,02
"NL";"Rigid";"ICET";"LC_HTM";2050;"Removed policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Current Policies | Removed CO2 price";"Diesel engine costs (CI engine)";"EUR/veh";23274,02
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Current Policies | Removed CO2 price";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel engine costs (CI engine)";"EUR/veh";23274,02
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Current Policies | Urban depot-only charging";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";23274,02
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Diesel engine costs (CI engine)";"EUR/veh";23274,02
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Diesel engine costs (CI engine)";"EUR/veh";23274,02
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";23274,02
"NL";"Rigid";"ICET";"LC_HTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2030;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"MC_MTM";2030;"Current policies";"Diesel engine costs (CI engine)";"EUR/veh";26314,4
"NL";"Rigid";"ICET";"MC_MTM";2030;"Current policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2030;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"MC_MTM";2030;"Removed policies";"Diesel engine costs (CI engine)";"EUR/veh";26314,4
"NL";"Rigid";"ICET";"MC_MTM";2030;"Removed policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Interest rate";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Interest rate";"Diesel engine costs (CI engine)";"EUR/veh";26314,4
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Interest rate";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Removed CO2 price";"Diesel engine costs (CI engine)";"EUR/veh";26314,4
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Removed CO2 price";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Resale value";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Resale value";"Diesel engine costs (CI engine)";"EUR/veh";26314,4
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Resale value";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel engine costs (CI engine)";"EUR/veh";26314,4
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Urban depot-only charging";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Vehicle insurance";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Vehicle insurance";"Diesel engine costs (CI engine)";"EUR/veh";26314,4
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current Policies | Vehicle insurance";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";26314,4
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Current policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Removed policies except for H2 tax reduction";"Diesel engine costs (CI engine)";"EUR/veh";26314,4
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Removed policies except for H2 tax reduction";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Diesel engine costs (CI engine)";"EUR/veh";26314,4
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";96000
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";26314,4
"NL";"Rigid";"ICET";"MC_MTM";2030;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2035;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"MC_MTM";2035;"Current policies";"Diesel engine costs (CI engine)";"EUR/veh";26670
"NL";"Rigid";"ICET";"MC_MTM";2035;"Current policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2035;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"MC_MTM";2035;"Removed policies";"Diesel engine costs (CI engine)";"EUR/veh";26670
"NL";"Rigid";"ICET";"MC_MTM";2035;"Removed policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Interest rate";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Interest rate";"Diesel engine costs (CI engine)";"EUR/veh";26670
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Interest rate";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Diesel engine costs (CI engine)";"EUR/veh";26670
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Removed CO2 price";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Resale value";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Resale value";"Diesel engine costs (CI engine)";"EUR/veh";26670
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Resale value";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel engine costs (CI engine)";"EUR/veh";26670
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Urban depot-only charging";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Vehicle insurance";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Vehicle insurance";"Diesel engine costs (CI engine)";"EUR/veh";26670
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current Policies | Vehicle insurance";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
