;type;tfl_av;tfl_max;wfl;jfl;bet_sr_feas_pess;bet_lr_feas_pess;bet_sr_share_pess;bet_lr_share_pess;bet_sr_feas_med;bet_lr_feas_med;bet_sr_share_med;bet_lr_share_med;bet_sr_feas_opt;bet_lr_feas_opt;bet_sr_share_opt;bet_lr_share_opt;bet_sr_feas_med5YDelayMCS;bet_lr_feas_med5YDelayMCS;bet_sr_share_med5YDelayMCS;bet_lr_share_med5YDelayMCS
3922;rig;585;635;2934;136875.805;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3712054044002502;0.0;1.0;0.0;0.3712054044002502;0.0;1.0;0.0;0.0769329805451199
3923;rig;377;485;1889;88124.879;0.0;1.0;0.0;0.3294415591972767;0.0;1.0;0.0;0.3712054044002502;1.0;1.0;0.3712054044002502;0.2334119521442969;0.0;1.0;0.0;0.0769329805451199
3924;rig;127;155;641;29903.678;1.0;1.0;0.0;0.0;1.0;1.0;0.3712054044002502;0.0;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0769329805451199;0.0
3925;rig;402;426;2013;93909.678;0.0;1.0;0.0;0.3294415591972767;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0769329805451199;0.0710142970495641
3926;rig;534;780;2678;124932.995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3712054044002502;0.0;0.0;0.0;0.0
3927;rig;293;401;1471;68624.509;0.0;1.0;0.0;0.0;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0769329805451199;0.0710142970495641
3928;rig;517;746;2594;121014.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3712054044002502;0.0;0.0;0.0;0.0
3929;rig;96;156;483;22532.725;1.0;1.0;0.0;0.0;1.0;1.0;0.3294415591972767;0.0;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0682773493166873;0.0
3930;rig;254;462;1274;59434.143;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.3712054044002502;1.0;1.0;0.3712054044002502;0.2334119521442969;0.0;1.0;0.0;0.0769329805451199
3931;rig;338;397;1696;79121.12;0.0;1.0;0.0;0.0;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0769329805451199;0.0710142970495641
3932;rig;1148;1904;5749;268200.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
