"category";"subCategory";"country";"parameter";"truckClass";"truckTechnology";"vehicleParameterScenario";"unit";"period";"value";"paperScen"
"OPEX";"Energy";"DE";"Specific Energy Consumption";"Rigid";"BET small battery";"MC_MTM";"kWh/100km";2030;94,5;"Current policies"
"OPEX";"Energy";"ES";"Specific Energy Consumption";"Rigid";"BET small battery";"MC_MTM";"kWh/100km";2030;94,5;"Current policies"
"OPEX";"Energy";"FR";"Specific Energy Consumption";"Rigid";"BET small battery";"MC_MTM";"kWh/100km";2030;94,5;"Current policies"
"OPEX";"Energy";"IT";"Specific Energy Consumption";"Rigid";"BET small battery";"MC_MTM";"kWh/100km";2030;94,5;"Current policies"
"OPEX";"Energy";"NL";"Specific Energy Consumption";"Rigid";"BET small battery";"MC_MTM";"kWh/100km";2030;94,5;"Current policies"
"OPEX";"Energy";"PL";"Specific Energy Consumption";"Rigid";"BET small battery";"MC_MTM";"kWh/100km";2030;94,5;"Current policies"
"OPEX";"Energy";"UK";"Specific Energy Consumption";"Rigid";"BET small battery";"MC_MTM";"kWh/100km";2030;94,5;"Current policies"
"OPEX";"Energy";"DE";"Specific Energy Consumption";"Rigid";"BET small battery";"HC_LTM";"kWh/100km";2030;103,5;"Current policies"
"OPEX";"Energy";"ES";"Specific Energy Consumption";"Rigid";"BET small battery";"HC_LTM";"kWh/100km";2030;103,5;"Current policies"
"OPEX";"Energy";"FR";"Specific Energy Consumption";"Rigid";"BET small battery";"HC_LTM";"kWh/100km";2030;103,5;"Current policies"
"OPEX";"Energy";"IT";"Specific Energy Consumption";"Rigid";"BET small battery";"HC_LTM";"kWh/100km";2030;103,5;"Current policies"
"OPEX";"Energy";"NL";"Specific Energy Consumption";"Rigid";"BET small battery";"HC_LTM";"kWh/100km";2030;103,5;"Current policies"
"OPEX";"Energy";"PL";"Specific Energy Consumption";"Rigid";"BET small battery";"HC_LTM";"kWh/100km";2030;103,5;"Current policies"
"OPEX";"Energy";"UK";"Specific Energy Consumption";"Rigid";"BET small battery";"HC_LTM";"kWh/100km";2030;103,5;"Current policies"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Tractor-trailer";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Rigid";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Rigid";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Rigid";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Rigid";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Rigid";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Rigid";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Rigid";"ICET";"LC_HTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Rigid";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Rigid";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Rigid";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Rigid";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Rigid";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Rigid";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Rigid";"ICET";"MC_MTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Rigid";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Rigid";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Rigid";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Rigid";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Rigid";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Rigid";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Rigid";"ICET";"HC_LTM";"EUR/vehkm";2030;0,185;"Current policies"
"OPEX";"Energy";"DE";"Specific Energy Consumption";"Tractor-trailer";"FCET";"LC_HTM";"kWh/100km";2030;208;"Current policies"
"OPEX";"Energy";"ES";"Specific Energy Consumption";"Tractor-trailer";"FCET";"LC_HTM";"kWh/100km";2030;208;"Current policies"
"OPEX";"Energy";"FR";"Specific Energy Consumption";"Tractor-trailer";"FCET";"LC_HTM";"kWh/100km";2030;208;"Current policies"
"OPEX";"Energy";"IT";"Specific Energy Consumption";"Tractor-trailer";"FCET";"LC_HTM";"kWh/100km";2030;208;"Current policies"
"OPEX";"Energy";"NL";"Specific Energy Consumption";"Tractor-trailer";"FCET";"LC_HTM";"kWh/100km";2030;208;"Current policies"
"OPEX";"Energy";"PL";"Specific Energy Consumption";"Tractor-trailer";"FCET";"LC_HTM";"kWh/100km";2030;208;"Current policies"
"OPEX";"Energy";"UK";"Specific Energy Consumption";"Tractor-trailer";"FCET";"LC_HTM";"kWh/100km";2030;208;"Current policies"
"OPEX";"Energy";"DE";"Specific Energy Consumption";"Tractor-trailer";"FCET";"MC_MTM";"kWh/100km";2030;227;"Current policies"
"OPEX";"Energy";"ES";"Specific Energy Consumption";"Tractor-trailer";"FCET";"MC_MTM";"kWh/100km";2030;227;"Current policies"
"OPEX";"Energy";"FR";"Specific Energy Consumption";"Tractor-trailer";"FCET";"MC_MTM";"kWh/100km";2030;227;"Current policies"
"OPEX";"Energy";"IT";"Specific Energy Consumption";"Tractor-trailer";"FCET";"MC_MTM";"kWh/100km";2030;227;"Current policies"
"OPEX";"Energy";"NL";"Specific Energy Consumption";"Tractor-trailer";"FCET";"MC_MTM";"kWh/100km";2030;227;"Current policies"
"OPEX";"Energy";"PL";"Specific Energy Consumption";"Tractor-trailer";"FCET";"MC_MTM";"kWh/100km";2030;227;"Current policies"
"OPEX";"Energy";"UK";"Specific Energy Consumption";"Tractor-trailer";"FCET";"MC_MTM";"kWh/100km";2030;227;"Current policies"
"OPEX";"Energy";"DE";"Specific Energy Consumption";"Tractor-trailer";"FCET";"HC_LTM";"kWh/100km";2030;259;"Current policies"
"OPEX";"Energy";"ES";"Specific Energy Consumption";"Tractor-trailer";"FCET";"HC_LTM";"kWh/100km";2030;259;"Current policies"
"OPEX";"Energy";"FR";"Specific Energy Consumption";"Tractor-trailer";"FCET";"HC_LTM";"kWh/100km";2030;259;"Current policies"
"OPEX";"Energy";"IT";"Specific Energy Consumption";"Tractor-trailer";"FCET";"HC_LTM";"kWh/100km";2030;259;"Current policies"
"OPEX";"Energy";"NL";"Specific Energy Consumption";"Tractor-trailer";"FCET";"HC_LTM";"kWh/100km";2030;259;"Current policies"
"OPEX";"Energy";"PL";"Specific Energy Consumption";"Tractor-trailer";"FCET";"HC_LTM";"kWh/100km";2030;259;"Current policies"
"OPEX";"Energy";"UK";"Specific Energy Consumption";"Tractor-trailer";"FCET";"HC_LTM";"kWh/100km";2030;259;"Current policies"
"OPEX";"Energy";"DE";"Specific Energy Consumption";"Rigid";"FCET";"LC_HTM";"kWh/100km";2030;187,2;"Current policies"
"OPEX";"Energy";"ES";"Specific Energy Consumption";"Rigid";"FCET";"LC_HTM";"kWh/100km";2030;187,2;"Current policies"
"OPEX";"Energy";"FR";"Specific Energy Consumption";"Rigid";"FCET";"LC_HTM";"kWh/100km";2030;187,2;"Current policies"
"OPEX";"Energy";"IT";"Specific Energy Consumption";"Rigid";"FCET";"LC_HTM";"kWh/100km";2030;187,2;"Current policies"
"OPEX";"Energy";"NL";"Specific Energy Consumption";"Rigid";"FCET";"LC_HTM";"kWh/100km";2030;187,2;"Current policies"
"OPEX";"Energy";"PL";"Specific Energy Consumption";"Rigid";"FCET";"LC_HTM";"kWh/100km";2030;187,2;"Current policies"
"OPEX";"Energy";"UK";"Specific Energy Consumption";"Rigid";"FCET";"LC_HTM";"kWh/100km";2030;187,2;"Current policies"
"OPEX";"Energy";"DE";"Specific Energy Consumption";"Rigid";"FCET";"MC_MTM";"kWh/100km";2030;204,3;"Current policies"
"OPEX";"Energy";"ES";"Specific Energy Consumption";"Rigid";"FCET";"MC_MTM";"kWh/100km";2030;204,3;"Current policies"
"OPEX";"Energy";"FR";"Specific Energy Consumption";"Rigid";"FCET";"MC_MTM";"kWh/100km";2030;204,3;"Current policies"
"OPEX";"Energy";"IT";"Specific Energy Consumption";"Rigid";"FCET";"MC_MTM";"kWh/100km";2030;204,3;"Current policies"
"OPEX";"Energy";"NL";"Specific Energy Consumption";"Rigid";"FCET";"MC_MTM";"kWh/100km";2030;204,3;"Current policies"
"OPEX";"Energy";"PL";"Specific Energy Consumption";"Rigid";"FCET";"MC_MTM";"kWh/100km";2030;204,3;"Current policies"
"OPEX";"Energy";"UK";"Specific Energy Consumption";"Rigid";"FCET";"MC_MTM";"kWh/100km";2030;204,3;"Current policies"
"OPEX";"Energy";"DE";"Specific Energy Consumption";"Rigid";"FCET";"HC_LTM";"kWh/100km";2030;233,1;"Current policies"
"OPEX";"Energy";"ES";"Specific Energy Consumption";"Rigid";"FCET";"HC_LTM";"kWh/100km";2030;233,1;"Current policies"
"OPEX";"Energy";"FR";"Specific Energy Consumption";"Rigid";"FCET";"HC_LTM";"kWh/100km";2030;233,1;"Current policies"
"OPEX";"Energy";"IT";"Specific Energy Consumption";"Rigid";"FCET";"HC_LTM";"kWh/100km";2030;233,1;"Current policies"
"OPEX";"Energy";"NL";"Specific Energy Consumption";"Rigid";"FCET";"HC_LTM";"kWh/100km";2030;233,1;"Current policies"
"OPEX";"Energy";"PL";"Specific Energy Consumption";"Rigid";"FCET";"HC_LTM";"kWh/100km";2030;233,1;"Current policies"
"OPEX";"Energy";"UK";"Specific Energy Consumption";"Rigid";"FCET";"HC_LTM";"kWh/100km";2030;233,1;"Current policies"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Tractor-trailer";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Rigid";"FCET";"LC_HTM";"% compared DT";2030;0,85;"Current policies"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Rigid";"FCET";"MC_MTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"DE";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"ES";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"FR";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"IT";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"NL";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"PL";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"OPEX";"M&R";"UK";"M&R + Tires specific costs";"Rigid";"FCET";"HC_LTM";"% compared DT";2030;1;"Current policies"
"CAPEX";"Vehicle Spec";"DE";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"ES";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"FR";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"IT";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"NL";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"PL";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"UK";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"LC_HTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"DE";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"ES";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"FR";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"IT";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"NL";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"PL";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"UK";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"MC_MTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"DE";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"ES";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"FR";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"IT";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"NL";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"PL";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"UK";"Hydrogen Tank Capacity";"Tractor-trailer";"FCET";"HC_LTM";"kg H2";2030;80;"Current policies"
"CAPEX";"Vehicle Spec";"DE";"Hydrogen Tank Capacity";"Rigid";"FCET";"LC_HTM";"kg H2";2030;60;"Current policies"
"CAPEX";"Vehicle Spec";"ES";"Hydrogen Tank Capacity";"Rigid";"FCET";"LC_HTM";"kg H2";2030;60;"Current policies"
"CAPEX";"Vehicle Spec";"FR";"Hydrogen Tank Capacity";"Rigid";"FCET";"LC_HTM";"kg H2";2030;60;"Current policies"
"CAPEX";"Vehicle Spec";"IT";"Hydrogen Tank Capacity";"Rigid";"FCET";"LC_HTM";"kg H2";2030;60;"Current policies"
"CAPEX";"Vehicle Spec";"NL";"Hydrogen Tank Capacity";"Rigid";"FCET";"LC_HTM";"kg H2";2030;60;"Current policies"
"CAPEX";"Vehicle Spec";"PL";"Hydrogen Tank Capacity";"Rigid";"FCET";"LC_HTM";"kg H2";2030;60;"Current policies"
